,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
56,ntGhMoXzry4,18.14.02,Orelsan - San / Victoires de la Musique 2018,Les Victoires de la Musique,24,2018-02-09T23:44:25.000Z,"victoires de la musique""|""victoires""|""musique""|""france""|""music""|""france 2""|""orelsan""|""san""|""live",1078095,27825,747,1822,https://i.ytimg.com/vi/ntGhMoXzry4/default.jpg,False,False,False
57,NhCcjgS8uBA,18.14.02,ÉCRIRE DES SAGESSES,Ayman TR.,26,2018-02-13T06:00:04.000Z,"rappel islam""|""rappel islamique""|""rappel islam français""|""rappel islamique français",5540,489,7,25,https://i.ytimg.com/vi/NhCcjgS8uBA/default.jpg,False,False,False
58,kGRBglXLP7s,18.14.02,"Les Tuche 3 : le retour du phénomène Tuche, présenté par Isabelle Nanty et Jean-Paul Rouve",50' inside,22,2018-02-12T17:26:24.000Z,"les tuche""|""les tuches""|""les tuche 3""|""isabelle nanty""|""jeff tuche""|""théo fernandez""|""tuche 3""|""tuche des frites""|""daddy tuche""|""saga tuches""|""les tuches a monaco""|""jean paul rouve""|""comédie française""|""olivier baroux""|""50 minutes inside""|""50 inside""|""Nikos Aliagas""|""TF1""|""50 min inside""|""50 mn inside""|""people""|""magazine""|""magazine people""|""50 minutes inside interview""|""50 minutes inside le mag""|""50 min inside replay",71498,859,24,57,https://i.ytimg.com/vi/kGRBglXLP7s/default.jpg,False,False,False
59,aT8H01SDJnI,18.14.02,9 Signes Que tu es Beaucoup Plus Intelligent Que tu ne le Penses,SYMPA,22,2018-02-13T10:47:55.000Z,"estime de soi""|""comment devenir confiant""|""astuces de psychologie""|""respect de soi""|""psychologie""|""faits intéressants""|""psychologie du comportement humain""|""faits psychologiques""|""faits sur les gens""|""astuces psychologiques""|""nature humaine""|""faits sur le corps humain""|""faits étonnants""|""faits choquants""|""faits que tu n’as jamais connus""|""puissance cérébrale""|""langage corporel""|""faits scientifiques""|""choses que tu n’as jamais vues""|""choses inhabituelles",14421,1814,65,158,https://i.ytimg.com/vi/aT8H01SDJnI/default.jpg,False,False,False
60,-QgPqHINFoY,18.14.02,"Johnny Hally­day : il avait refait son testa­ment, ce que conte­nait la 1ère version",SANTÉ ZEVO,24,2018-02-12T20:18:37.000Z,"johnny hally­day""|""il avait refait son testa­ment""|""ce que conte­nait""|""1ère version""|""Johnny""|""Hally­day :""|""il""|""avait""|""refait""|""son""|""testa­ment""|""ce""|""que""|""conte­nait""|""la""|""1ère""|""version""|""Johnny Hally­day : il avait refait son testa­ment""|""ce que conte­nait la 1ère version""|""Johnny Hally­day : il avait refait son testa­ment ce que conte­nait la 1ère version",17667,31,21,60,https://i.ytimg.com/vi/-QgPqHINFoY/default.jpg,False,False,False
61,3g5sFJ7NRjc,18.14.02,Testament de Johnny Hallyday : Que dit la jurisprudence française ?,NonStopPeople NSP,22,2018-02-12T15:57:19.000Z,"David Hallyday""|""laura smet""|""testament""|""Johnny Hallyday""|""jurisprudence",8519,8,8,13,https://i.ytimg.com/vi/3g5sFJ7NRjc/default.jpg,False,False,False
62,1fhR3iQO904,18.14.02,JOSEPH KABILA AKITI BANDUNDU PONA BA NGOMBE CARDINAL MOSENGWO ALOBI ABIMA CONGO AVANT EYINDA,BISONIOSO CONGO RDC,25,2018-02-13T04:59:14.000Z,"voice of congo joseph kabila""|""mobutu sese seko""|""zaire""|""Ethiene Tshisekedi""|""Moise Katumbi""|""congo""|""democratic republic of congo""|""kanambe""|""honore ngbanda""|""kinshasa makambo""|""rumba""|""congolaise""|""musique congolaise""|""tshangu tv""|""francis kalombo""|""koffi olomide""|""papa wemba""|""theatre congolais""|""ndombolo""|""jb mpiana""|""werrason""|""fally ipupa""|""ferre gola""|""rwanda""|""paul kagame""|""libolo""|""likata""|""video+18""|""footbal congolais",41614,0,0,0,https://i.ytimg.com/vi/1fhR3iQO904/default.jpg,True,True,False
63,2EaWaMNGf-s,18.14.02,Pèpère Mabille et Mam Ladesou,Les Grosses Têtes,23,2018-02-13T17:28:08.000Z,"Les Grosses Têtes""|""Laurent Ruquier""|""divertissement""|""Chantal Ladesou""|""Bernard Mabille""|""Laurent Baffie""|""Stéphane Plaza""|""Steevy Boulay""|""Philippe Manœuvre""|""Les grosses tête ruquier""|""les grosses têtes podcast""|""les grosses têtes rtl""|""les grosses têtes replay""|""les grosses têtes live""|""les grosses têtes best of""|""les grosses têtes invités""|""les grosses têtes équipe""|""émission rtl",4681,32,0,1,https://i.ytimg.com/vi/2EaWaMNGf-s/default.jpg,False,False,False
64,oS2MW3YIJew,18.14.02,Tinashe - Faded Love (Audio) ft. Future,TinasheOfficialVEVO,10,2018-02-12T17:00:08.000Z,"Faded Love""|""R&B""|""RCA Records Label""|""Tinashe feat. Future",604348,42638,558,2235,https://i.ytimg.com/vi/oS2MW3YIJew/default.jpg,False,False,False
65,5OgalSaL7XE,18.14.02,"Natha­lie Baye en veut à Laeticia Hallyday, qui lui a refusé l’accès à la chambre de Johnny",Actualités 24h,25,2018-02-13T14:18:00.000Z,"Laeticia Hallyday""|""Nathalie Baye.",20458,58,20,34,https://i.ytimg.com/vi/5OgalSaL7XE/default.jpg,False,False,False
66,fFy94KJ7bFw,18.14.02,Un Belge reçoit 2.000 milliards d'euros sur son compte - ZAPPING ACTU DU 13/02/2018,Ça Zap !,24,2018-02-13T14:30:02.000Z,"zapping""|""cazap""|""ca zap""|""web""|""zapping web""|""zap""|""lezapping""|""zapping canal""|""Actu""|""Actualités""|""Live""|""Vidéo""|""Belge""|""Belgique""|""Milliards""|""Euros""|""Compte""|""Martin Fourcade""|""Président""|""République""|""France""|""Napoléon""|""Lourdes""|""Miracle""|""Jambes""|""Emmanuel Macron""|""Angela Merkel""|""Carnaval""|""Drôle""|""Chien",29499,385,18,35,https://i.ytimg.com/vi/fFy94KJ7bFw/default.jpg,False,False,False
67,dM5wDBwdWrU,18.14.02,POURQUOI JOHNNY HALLY­DAY AVAIT REFAIT SON TESTA­MENT ?,Actualités People,24,2018-02-12T19:51:22.000Z,"JOHNNY HALLY­DAY""|""LAETICIA HALLYDAY""|""LAURA SMET""|""DAVID HALLYDAY",18813,34,31,38,https://i.ytimg.com/vi/dM5wDBwdWrU/default.jpg,False,False,False
68,sXcRYBZWrUw,18.14.02,NCT U 엔시티 유 'BOSS' MV Teaser,SMTOWN,10,2018-02-13T15:00:02.000Z,"NCT""|""NCT 2018""|""TAEYONG""|""JAEHYUN""|""JUNGWOO""|""KUN""|""CHENLE""|""TEN""|""RENJUN""|""YUTA""|""DOYOUNG""|""JOHNNY""|""JAEMIN""|""JENO""|""LUCAS""|""MARK""|""WINWIN""|""JISUNG""|""TAEIL""|""HAECHAN""|""태용""|""재현""|""정우""|""쿤""|""천러""|""텐""|""런쥔""|""유타""|""도영""|""쟈니""|""재민""|""제노""|""루카스""|""마크""|""윈윈""|""지성""|""태일""|""해찬""|""YEARBOOK""|""엔시티""|""엔이칠""|""엔드림""|""NCT 127""|""NCT DREAM""|""엔씨티""|""BOSS""|""보스""|""티저""|""teaser""|""kpop",663581,123264,741,15357,https://i.ytimg.com/vi/sXcRYBZWrUw/default.jpg,False,False,False
69,2YnVLR2OnSc,18.14.02,NOTRE REPAS DE SAINT VALENTIN !!,Tibo InShape,17,2018-02-10T17:17:21.000Z,"tibo inshape""|""saint valentin""|""recette saint valentin""|""tibo inshape jujufitcats""|""recette tibo inshape jujufitcats saint valentin""|""repas saint valentin recette",1994752,127562,3193,8081,https://i.ytimg.com/vi/2YnVLR2OnSc/default.jpg,False,False,False
70,o8poxUE5UZg,18.14.02,Un gars une fille - la réconciliation,Un gars une fille | Officiel,23,2018-02-12T17:30:01.000Z,"jean dujardin""|""alexandra lamy""|""un gars une fille""|""couple""|""vie""|""humour""|""chouchou""|""loulou""|""#unagrsunefille""|""réconciliation""|""amour""|""playlist",92459,3019,47,209,https://i.ytimg.com/vi/o8poxUE5UZg/default.jpg,False,False,False
71,aCRWQClpOXE,18.14.02,SE BAIGNER DANS UNE EAU À 2° 🌊😨 - Marion et Anne-So,Marion et Anne-So,10,2018-02-13T18:45:26.000Z,"Marion et Anne-So - Le Night Show""|""Le Night Show""|""no YouTube""|""pas rater""|""FUN_RADIO""|""Dunkerque""|""Nord""|""Glacée""|""Eau""|""Mer""|""WTF""|""Defi""|""MDR",6767,435,4,24,https://i.ytimg.com/vi/aCRWQClpOXE/default.jpg,False,False,False
72,QjLOVqEtogI,18.14.02,Nouvelle Lune en Verseau du 15 Février 2018 - Voir les autres avec son âme,TAPPSYKARMA,26,2018-02-13T03:52:18.000Z,"esoterisme""|""atrologie""|""nouvelle Lune""|""Lunaison""|""Nouvelle Lune du 15 02 2018",6629,284,9,68,https://i.ytimg.com/vi/QjLOVqEtogI/default.jpg,False,False,False
73,mR71KmtgKR4,18.14.02,BLAGUES DE COUPLE POUR LA SAINT VALENTIN / DIY EXPLOSION BOX DE BLAGUE,Troom Troom FR,26,2018-02-12T13:00:07.000Z,"essayer de ne pas rire""|""truc drole""|""vidéo marrante""|""diy piègez vos amis""|""blague""|""diy prank""|""prank""|""astuce piéger ses amis""|""humour""|""comedie""|""blagues à faire""|""LA SAINT VALENTIN""|""SAINT VALENTIN""|""DIY EXPLOSION BOX DE BLAGUE""|""EXPLOSION BOX",388142,8343,455,927,https://i.ytimg.com/vi/mR71KmtgKR4/default.jpg,False,False,False
74,NXf0qcGzRYU,18.14.02,LE GROUPE PARISIEN / PARIS SQUAD : REAL MADRID vs PARIS SAINT-GERMAIN,PSG - Paris Saint-Germain,17,2018-02-13T14:41:22.000Z,"paris saint-germain""|""psg""|""paris""|""football""|""PSG""|""PARIS""|""SAINT-GERMAIN""|""PARC""|""DES""|""PRINCES""|""NEYMAR""|""Jr""|""THIAGO""|""SILVA""|""ANGEL""|""DI""|""MARIA""|""EDINSON""|""CAVANI",21356,1340,10,91,https://i.ytimg.com/vi/NXf0qcGzRYU/default.jpg,False,False,False
75,3FpAImI9sMQ,18.14.02,Cleveland Cavaliers vs Oklahoma City Thunder Full Game Highlights / Feb 13 / 2017-18 NBA Season,MLG Highlights,17,2018-02-14T03:43:13.000Z,"mlg highlights""|""mlg""|""basketball""|""highlights""|""sports""|""plays""|""nba""|""nba highlights""|""game highlights""|""cleveland cavaliers""|""oklahoma city thunder""|""cleveland""|""cavaliers""|""cleveland vs oklahoma city""|""thunder vs cavaliers""|""cavaliers vs thunder""|""cavs""|""thunder""|""cavaliers vs thunder full game highlights""|""thunder vs cavaliers full game highlights""|""oklahoma city thunder vs cleveland cavaliers highlights""|""cavs vs thunder""|""oklahoma city thunder vs cleveland cavaliers full game highlights",249019,7460,301,2679,https://i.ytimg.com/vi/3FpAImI9sMQ/default.jpg,False,False,False
76,e8uhs12TRBA,18.14.02,Renaud ses jours sont comptés?,koi de neuf? Buzz,24,2018-02-12T18:55:38.000Z,Renaud,21894,86,24,44,https://i.ytimg.com/vi/e8uhs12TRBA/default.jpg,False,False,False
77,dmeqSSQz4bo,18.14.02,Vianney - Le fils à papa (Remix) [Video Cover],VianneyVEVO,10,2018-02-12T23:00:03.000Z,"vianney""|""fils à papa""|""chanson française""|""variété""|""tôt ou tard""|""wagram""|""je m'en vais""|""dumbo",14634,1146,30,103,https://i.ytimg.com/vi/dmeqSSQz4bo/default.jpg,False,False,False
78,Y4tW_QYStvA,18.14.02,TOKOMI WAPI 13 02 2018 SHABANI RECORD EN DANGER?,NDEKO ELIEZER TOKOKOMA,22,2018-02-13T11:32:59.000Z,[none],50172,593,45,143,https://i.ytimg.com/vi/Y4tW_QYStvA/default.jpg,False,False,False
79,nZe4y5swPzs,18.14.02,[ASMR] JE DÉBALLE DES PIERRES & MINÉRAUX,Kay ASMR,24,2018-02-12T20:00:03.000Z,"asmr""|""tapping""|""soft""|""scratching""|""dormir""|""sleep""|""layers""|""tingles""|""français""|""angoisse""|""anxieté""|""peur""|""anxiety""|""insomnie""|""insomnia""|""french""|""whispers""|""whispering""|""détente""|""binaural""|""3d""|""spoken""|""chuchotement""|""roleplay""|""relaxation""|""hypnose""|""hypnosis""|""unboxing""|""show and tell""|""pierres""|""minéraux""|""lithothérapie",24147,1439,23,190,https://i.ytimg.com/vi/nZe4y5swPzs/default.jpg,False,False,False
80,cX19T7_0s10,18.14.02,Réveillon musclé - Caljbeut,Caljbeut - Cartoons Trashs,1,2018-02-11T17:32:34.000Z,"caljbeut""|""cartoon""|""humour""|""trash""|""degueu""|""fun""|""chuck norris",328153,22892,1706,2170,https://i.ytimg.com/vi/cX19T7_0s10/default.jpg,False,False,False
81,_M7eDSFsD0s,18.14.02,Planète Rap - Roméo Elvis Morale2Luxe #Mardi,Planète Rap,10,2018-02-13T20:37:34.000Z,"Planète Rap""|""Roméo Elvis""|""Morale2Luxe""|""Mardi",2315,66,2,23,https://i.ytimg.com/vi/_M7eDSFsD0s/default.jpg,False,False,False
82,9FT9irb8i-o,18.14.02,Zank aide Alicia au 2Fast2Chrono - DominGo Radio Stream sur NRJ,DominGo Radio Stream Sur NRJ,24,2018-02-13T17:20:25.000Z,"Domingo""|""stream""|""radio""|""emission""|""nrj""|""2fast2Chrono""|""zank""|""alicia""|""video domingo""|""video zank",4344,180,1,17,https://i.ytimg.com/vi/9FT9irb8i-o/default.jpg,False,False,False
83,cnpP9Fyz_lA,18.14.02,1er commandement de Vargasss - Un combattant tu deviendras !,Vargasss 92,22,2018-02-11T16:11:35.000Z,"Vargasss""|""Vargasss 92""|""Vargasss92""|""Sur PP""|""Equipe Smile""|""Smile conseil""|""Soukaina""|""la débandade""|""Vargasss Officiel""|""Vargasss 92 officiel""|""100 commandements""|""Audran Sarzier",327077,38169,1280,2366,https://i.ytimg.com/vi/cnpP9Fyz_lA/default.jpg,False,False,False
84,_FmCYKtR4eI,18.14.02,Pierre Ménès présente Real Madrid - PSG !,Unibet France,17,2018-02-13T21:55:06.000Z,"Pierre Ménès""|""David Trezeguet""|""Zinedine Zidane""|""didier deschamps""|""coupe du monde""|""canal +""|""canal football club""|""CFC""|""Cazarre""|""Mathoux""|""Football""|""Ligue 1""|""Ligue des champions""|""Paris sportifs""|""Unibet""|""PMU""|""Winamax""|""Betclic""|""Fifa 18""|""FUT""|""mbappe""|""neymar""|""psg""|""ronaldo""|""messi""|""Equipe de France""|""Deschamps""|""Benzema""|""Liste des 23""|""Bleus""|""Coupe du monde 2018""|""des coups de gueule""|""Pronos""|""CDM 2018""|""Equipe Ligue 1""|""Equipe type""|""Cavani""|""Marseille""|""Real Madrid""|""Porto""|""Liverpool""|""Salah""|""Conceicao""|""Emery""|""Umtiti",2329,97,1,30,https://i.ytimg.com/vi/_FmCYKtR4eI/default.jpg,False,False,False
85,HO7cd2XImHw,18.14.02,Chelsea vs West Brom (3-0) - All Goals & Highlights 12/02/2018 HD,Mann,20,2018-02-12T21:56:29.000Z,"Chelsea vs West Brom""|""Chelsea vs West Brom (1-0)""|""Goals""|""Highlights""|""12/02/2018""|""Chelsea vs West Brom highlights""|""Chelsea""|""West Brom""|""1-0""|""Eden Hazard""|""Hazard""|""Victor Moses",641277,1888,187,160,https://i.ytimg.com/vi/HO7cd2XImHw/default.jpg,False,False,False
86,3kvow33FXIQ,18.14.02,SOS Milla : Invitée Hillary - Episode 37,Non Stop Reality,22,2018-02-13T16:01:28.000Z,"SOS Milla""|""Milla""|""Hillary""|""courrier du coeur""|""amour""|""couple""|""lpdla5",20523,990,14,39,https://i.ytimg.com/vi/3kvow33FXIQ/default.jpg,False,False,False
87,jx9kkCRpiI8,18.14.02,MOSCATO: LE XV DE FRANCE VA-T-IL  PERDRE TOUT SES MATCHS? 12/02/18,Zap Radio Replay,17,2018-02-12T18:49:32.000Z,"rmc""|""radio""|""replay""|""moscato""|""super moscato show""|""moscato show""|""xv de france""|""ecosse""|""teddy thomas""|""match""|""tournoi""|""tournoi des 6 nations""|""perdre""|""cuillère de bois""|""italie""|""victoire""|""défaite""|""fautes""|""possible""|""france""|""top 14""|""brunel""|""laporte""|""jacques brunel""|""composition""|""beauxis",9677,47,15,10,https://i.ytimg.com/vi/jx9kkCRpiI8/default.jpg,False,False,False
88,mANuub7Bnw0,18.14.02,"We Need To Talk About The Gavin Free Meg Turney Home Invasion, Vanessa Trump, and More...",Philip DeFranco,24,2018-02-13T22:31:14.000Z,"Meg Turney""|""Gavin Free""|""Roosterteeth""|""Slow Mo Guys""|""Sourcefed""|""Christina Grimmie""|""Jenna Marbles""|""Julien Solomita""|""Ricegum""|""Vanessa Trump""|""Donald Trump Jr""|""Attack""|""Mail""|""Peter Rabbit""|""Sony Pictures""|""Outrage""|""Allergy""|""food allergy""|""Apology""|""Rob Porter""|""Sarah Huckabee Sanders""|""John Kelly""|""Assault""|""Abuse""|""Timeline""|""FBI""|""Christopher Wray""|""Mick Mulvaney""|""sxephil""|""the philip defranco show""|""philip defranco show""|""philip defranco""|""DeFranco""|""news""|""us news""|""politics.""|""megturney""|""vlog""|""advice""|""white house",928072,54362,1115,8448,https://i.ytimg.com/vi/mANuub7Bnw0/default.jpg,False,False,False
89,BeqN_qoSmJs,18.14.02,CARINE MOKONZI VIE PRIVÉE AUDIO partie 1: SAINTY AKOTELI WERRASON ?,2 luxetv,25,2018-02-12T18:36:01.000Z,"tokomi wapi""|""ndeko eliezel""|""fally ipupu""|""fally""|""ferre gola""|""tolobela vie""|""noly tambu""|""defao""|""sankara""|""fabregas""|""ibrator""|""naty lokole""|""bibi kapinga""|""2luxetv""|""lumbe lumbe""|""combattants""|""dit tout la verit",16132,185,75,255,https://i.ytimg.com/vi/BeqN_qoSmJs/default.jpg,False,False,False
90,Dq1d8oJIGFc,18.14.02,Les Alchimistes -  ÉCRAN (HORS SÉRIE 5) Prod. by Asylum,Les Alchimistes,10,2018-02-13T19:00:01.000Z,"rap""|""electro""|""music""|""hip hop""|""underground""|""alternative""|""poprock""|""trippie red""|""suicide boys""|""travis scott",3677,624,3,70,https://i.ytimg.com/vi/Dq1d8oJIGFc/default.jpg,False,False,False
91,TYS-005xQhg,18.14.02,Le M - Gotham (Clip Officiel),LeMOfficiel,10,2018-02-09T16:57:07.000Z,"Marvin""|""Tilliere""|""LeMOfficiel""|""le M""|""Gotham""|""Mazava""|""Mazavacorp""|""LeM""|""rap""|""français""|""Quipeut""|""Qui peut",1237678,46945,10318,8954,https://i.ytimg.com/vi/TYS-005xQhg/default.jpg,False,False,False
92,3OKZ_n8QW4w,18.14.02,Awesome Boston Dynamics Robots,Chill Pill,24,2017-11-21T18:20:47.000Z,"Spot mini""|""BigDog""|""Handle""|""WildCat""|""Sand Flea""|""Atlas""|""robot""|""robots""|""humanoid""|""boston dynamics""|""technology""|""tech",408413,3353,182,291,https://i.ytimg.com/vi/3OKZ_n8QW4w/default.jpg,False,False,False
93,7-T08gSQmxk,18.14.02,January Favourites 2018 | Zoella,Zoella,26,2018-02-12T16:00:00.000Z,"zoe sugg""|""zoe""|""sugg""|""zoella""|""beauty""|""cosmetics""|""fashion""|""lifestyle""|""haul""|""collaboration""|""friends""|""funny""|""british""|""life""|""chatty""|""greatest showman""|""bobbi brown""|""lush cosmetics""|""zoella beauty""|""shower""|""body""|""favourites""|""january""|""2018""|""sam mcknight""|""hair""|""lotion""|""jo malone""|""asos""|""big little lies""|""sex and the city""|""rollercoaster tycoon""|""ipad pro",761314,41291,1001,2172,https://i.ytimg.com/vi/7-T08gSQmxk/default.jpg,False,False,False
94,fZY9UyUUtvU,18.14.02,Friends Trip 4 – Episode 32 du 13 Février 2018,shpachynskyi,22,2018-02-13T19:13:55.000Z,Friends Trip 4,6453,68,5,10,https://i.ytimg.com/vi/fZY9UyUUtvU/default.jpg,False,False,False
95,KhGCV50-nrw,18.14.02,Noah's Ark-eology: A Hidden Mayan Village & The Cheddar Man: The Daily Show,The Daily Show with Trevor Noah,23,2018-02-13T14:00:01.000Z,"the daily show""|""trevor noah""|""daily show with trevor noah""|""new trevor noah show""|""comedy central politics""|""the daily show episodes""|""archeology""|""Guatemala""|""history""|""science""|""technology""|""Great Britain""|""African American/black""|""family""|""genetics""|""Mayans""|""Cheddar man was black""|""British Maury Povich""|""late night talk show hosts""|""comedy central""|""comedians""|""comedy central comedians""|""comedy""|""funny""|""comedian""|""funny video""|""comedy videos""|""funny jokes""|""funny clips""|""hilarious videos""|""hilarious clips",616556,12932,419,822,https://i.ytimg.com/vi/KhGCV50-nrw/default.jpg,False,False,False
96,kiavUyocp98,18.14.02,Une scène de chasse incroyable ! Sanglier dans les pieds !!,Allolu Chasse,22,2018-02-12T16:00:02.000Z,[none],16520,244,20,58,https://i.ytimg.com/vi/kiavUyocp98/default.jpg,False,False,False
97,IQXcA9_bRsE,18.14.02,LE DRAGON FPS S EMFLAMME EN DUO SUR  FORTNITE 247 TOP 1 GO LES 25k,le dragon fps,20,2018-02-13T14:09:52.000Z,"#PS4Live""|""PlayStation 4""|""Sony Interactive Entertainment""|""Fortnite""|""bol31500",3278,285,15,1,https://i.ytimg.com/vi/IQXcA9_bRsE/default.jpg,False,False,False
98,FoSeYF-uQiY,18.14.02,Le chien Jaffar va-t-il être sauvé des eaux ?,Uneanîmes Le Mag,15,2018-02-09T16:51:31.000Z,[none],5550,21,0,3,https://i.ytimg.com/vi/FoSeYF-uQiY/default.jpg,False,False,False
99,6WNFmVKxvAI,18.14.02,2018 EPIC MOTO MOMENTS | Ep.134,MotoTube,24,2018-02-13T18:33:01.000Z,"motocross""|""supercross""|""dirtbike""|""motocross fail""|""mxfails""|""motocross crash""|""dirt bike""|""wreck""|""motocross compilation""|""wheelie""|""fail""|""moto fails""|""enduro""|""moto""|""moto compilation""|""instamix""|""ATV""|""MotoTube""|""Motophene""|""Moto Madness",40253,968,19,38,https://i.ytimg.com/vi/6WNFmVKxvAI/default.jpg,False,False,False
100,6-nb0Bi1JNs,18.14.02,ROOM TOUR 2018 • MADEINCARO (ft desenio),Madeincaro,22,2018-02-13T18:17:15.000Z,"ROOM TOUR""|""ROOM MAKEOVER""|""ROOM DECOR""|""TUMBLR ROOM""|""ROOM TOUR 2018""|""DIY ROOM DECOR""|""IKEA ROOM""|""MINIMALIST ROOM TOUR""|""UNBAN OUTFITER DECOR""|""DESENIO""|""ROOM TOUR FRANCAIS",9389,1388,7,97,https://i.ytimg.com/vi/6-nb0Bi1JNs/default.jpg,False,False,False
